corpus,qid,label,count,lat,lon
en,Q3259735,Los Gatos Creek,2,37.3338,-121.899
en,Q1063025,Rapidan River,2,38.36815,-77.6185
en,Q5679634,San Luis Rey,2,33.2319,-117.324
en,Q156346,Tuolumne County,2,38.02,-119.94
en,Q7673145,Table Mountain,2,37.983,-120.434
en,Q49604741,Poverty Flat,2,37.28327,-121.09771
en,Q3472728,North Fork,2,37.2297,-119.509
en,Q755748,Stonington,2,41.33593,-71.9059
en,Q369528,River Tame,2,52.7312,-1.7173
en,Q3476149,Yolo,2,38.7319,-121.808
en,Q182561,Coromandel Coast,2,13.37,80.33
en,Q15051882,Natchez Bluffs and Under-the-Hill Historic District,2,31.5589,-91.4267
en,Q750243,Orșova,2,44.725277777778,22.396111111111
en,Q1001991,Carabanchel,2,40.383669444444,-3.7279888888889
en,Q608969,Little Bighorn River,2,45.738,-107.5695
en,Q2594448,Shravasti,2,27.517073,82.050619
en,Q1362749,Montréal Castle,2,30.531389,35.560833
en,Q221447,Ramla,2,31.9275,34.8625
en,Q173532,Byblos,2,34.116666666667,35.65
en,Q1129380,Alban Hills,2,41.75,12.75
en,Q242942,Mentana,2,42.033728,12.6444485
en,Q2135,Winnipeg,2,49.883333,-97.15
en,Q2120383,Eartham,2,50.876788888889,-0.66671111111111
en,Q379099,River Adur,2,50.937235,-0.301335
en,Q184359,Le Puy-en-Velay,2,45.043333333333,3.885
en,Q56399740,Nauplia,2,37.565,22.796
en,Q535902,Knaresborough,2,54.0084,-1.467
en,Q26789281,Hackfall,2,54.189,-1.641
en,Q23098,Derbyshire,2,53.18,-1.6099999999999999
en,Q877319,Lake Itasca,2,47.218055555556,-95.207222222222
en,Q2084118,Slieverue,2,52.283194444444,-7.068
en,Q209069,Domrémy-la-Pucelle,2,48.4425,5.675
en,Q114992,Essex County,2,44.11,-73.77
en,Q6065620,Ipswich River,2,42.693,-70.79
en,Q739428,Milton,2,42.25,-71.066666666667
en,Q813374,Beaufort,2,34.71822,-76.66382
en,Q35600,Ural Mountains,2,60,59
en,Q43631,Leiden,2,52.16,4.49
en,Q665163,Nahant,2,42.426388888889,-70.919444444444
en,Q122596472,Wachusett,2,42.5389786,-71.8706299
en,Q368275,Spetses,2,37.2575,23.14
en,Q2216,Athabasca River,2,58.66696,-110.83517
en,Q35654,Firth of Clyde,2,55.666666666667,-5
en,Q3410,Hertfordshire,2,51.9,-0.2
en,Q10675,River Lea,2,51.5074,0.0092
en,Q618045,Margate,2,51.385,1.3838
en,Q23143,Bedfordshire,2,52.083333333333,-0.41666666666667
en,Q23229,Buckinghamshire,2,51.766666666667,-0.8
en,Q15263739,Old Billingsgate Market,2,51.5087,-0.0841
en,Q11698324,Paternoster Row,2,51.5147,-0.0980556
en,Q19399894,Bishopsgate,2,51.5165,-0.08133
en,Q774374,Howth Head,2,53.37923,-6.07201
en,Q1012390,Cromarty,2,57.6816,-4.03701
en,Q2665223,Zhob,2,31.341666666666665,69.4486111111111
en,Q1468723,Nueces River,2,27.8378,-97.4883
en,Q1533,Caracas,2,10.5,-66.933333333333
en,Q4377338,Plymouth Bay,2,41.96677,-70.59948
en,Q5131051,Clee Hills,2,52.416666666667,-2.6666666666667
en,Q325368,Wenlock Edge,2,52.550277777778,-2.6547222222222
en,Q1361580,Viroconium Cornoviorum,2,52.674166666666665,-2.6441666666666666
en,Q15088,Tarragona,2,41.1175,1.2527777777777778
en,Q2415936,Scituate,2,42.195833333333,-70.726388888889
en,Q335017,Newport News,2,37.070833333333,-76.484444444444
en,Q659248,Neufchâtel-en-Bray,2,49.733888888889,1.4405555555556
en,Q8321,Illinois River,2,38.9703,-90.4542
en,Q8614,Westphalia,2,52,8
en,Q186702,Chattanooga,2,35.045555555556,-85.267222222222
en,Q226221,Lido di Venezia,2,45.383333333333,12.35
en,Q1619907,Osage River,2,38.0275321,-94.2441147
en,Q209113,North Channel,2,55.0575,-5.62194
en,Q7622132,Strathmore,2,58.376388888889,-4.64
en,Q420303,Montrose,2,56.708,-2.467
en,Q68816156,Marykirk,2,56.80829888,-2.525343486
en,Q19720,River Spey,2,57.674187,-3.098504
en,Q355257,Lillooet,2,50.686388888889,-121.93638888889
en,Q1034601,Capilano River,2,49.316666666667,-123.13333333333
en,Q210907,Haida Gwaii,2,53,-132
en,Q2193088,Bethphage,2,31.777222,35.250778
en,Q632314,Nonnenwerth,2,50.639722,7.209444
en,Q3307107,Dargai,2,34.180833333333,71.887222222222
en,Q987748,Malahide,2,53.4508,-6.1544
en,Q122567544,Greylock,2,42.6964702,-73.1514936
en,Q131574,Vltava,2,50.34769,14.474382
en,Q7242715,Priddy's Hard,2,50.8067,-1.12556
en,Q213026,Bareilly,2,28.364,79.415
en,Q878237,Etawah,2,26.77,79.03
en,Q941901,Neemuch,2,24.47,74.87
en,Q11923781,Garden Reach,2,22.539,88.292
en,Q106281,Tarnów,2,50.0125,20.988333333333
en,Q180086,Galicia,2,49.83,24.01416666667
en,Q205697,Howrah,2,22.58,88.32944444444445
en,Q598075,Skaw,2,60.82508,-0.79134
en,Q1026888,Kalka,2,30.83,76.93
en,Q1187,River Wandle,2,51.459380555556,-0.19356944444444
en,Q1016925,Galashiels,2,55.620555555556,-2.8188888888889
en,Q3634002,Kurram River,2,33.528,69.4497
en,Q169997,Darjeeling,2,27.0375,88.26305555555555
en,Q8692,Bilbao,2,43.262222222222,-2.9533333333333
en,Q4950708,Bowbazar,2,22.57,88.359
en,Q3045006,Pabbi,2,34.01,71.7975
en,Q995615,Mossel Bay,2,-34.183333333333,22.133333333333
en,Q6781187,Maryhill,2,55.8941,-4.2944
en,Q7225723,Pollokshaws,2,55.8218,-4.29
en,Q1414040,Govan,2,55.8615,-4.3083
en,Q3134367,Parkhead,2,55.8486,-4.1978
en,Q186367,Sumbawa Island,2,-8.74034,117.99541
en,Q4975332,Broomielaw,2,55.85677,-4.26241
en,Q3593368,Deli Island,2,-7.006378,105.545161
en,Q179188,Torres Strait,2,-9.8333333333333,142.5
en,Q7343,Great Barrier Reef,2,-19.266,148.587
en,Q46772,Kerguelen Islands,2,-49.25,69.166666666667
en,Q49395509,Yokohama Bay,2,21.554722222222,-158.24916666667
en,Q79363,St. George,2,56.605546,-169.559584
en,Q193962,Bering Island,2,55,166.25
en,Q80107,St. Paul,2,57.133806,-170.266614
en,Q16258489,Undercliff,2,50.5861,-1.24111
en,Q116448,Muizenberg,2,-34.116666666667,18.466666666667
en,Q1127739,Constantia,2,-34.031388888889,18.418333333333
en,Q667463,Wynberg,2,-34.004166666667,18.470277777778
en,Q838210,Lorne,2,-38.5333,143.967
en,Q5169404,Cora Lynn,2,-38.1453,145.606
en,Q838457,Cape Otway,2,-38.85444444,143.51166667
en,Q3357,Dordogne,2,45,0.66666666666667
en,Q803,Utrecht,2,52.090833333333336,5.121666666666667
en,Q646225,Woking,2,51.316111111111,-0.56111111111111
en,Q14634,Makassar City,2,-5.1618599,119.4361643
en,Q121104,Balkh,2,36.7,67.116666666667
en,Q38283,Yokohama,2,35.45033333333333,139.63422222222223
en,Q6125155,Jakhu Temple,2,31.1011706,77.1818317
en,Q485708,Duluth,2,46.786944444444444,-92.09805555555556
en,Q12439,Detroit,2,42.331666666667,-83.0475
en,Q47430,Green Bay,2,44.513333333333,-88.015833333333
en,Q68816233,Morvern,2,56.60614743,-5.758048549
en,Q68815056,Caddonfoot,2,55.622806,-2.913867745
en,Q132198,Mithymna,2,39.36861,26.18056
en,Q958170,San Terenzo,2,44.083362,9.897051
en,Q432545,Lucrinus Lacus,2,40.829444444444,14.080277777778
en,Q7263152,Pylos,2,36.91388888888889,21.69638888888889
en,Q132378,Mount Oeta,2,38.816666666667,22.283333333333
en,Q1471621,Cape Maleas,2,36.438055555556,23.198611111111
en,Q467664,Butte,2,46.006388888889,-112.52972222222
en,Q1020609,Old Saybrook,2,41.29177,-72.3762
en,Q1321316,Lachlan River,2,-34.3547143,143.949457
en,Q1143125,Cudgegong River,2,-32.616666666667,149.26666666667
en,Q1453927,Ninety Mile Beach,2,-38.21667,147.38333
en,Q753114,Lachlan Shire,2,-33.05,147.15
en,Q1129708,Coolgardie,2,-30.953,121.164
en,Q369911,Athlone,2,53.423611111111114,-7.9425
en,Q200642,Palatine Hill,2,41.888333333333,12.486944444444
en,Q776556,Ryde,2,50.7271,-1.1618
en,Q1231708,Old Basing,2,51.2704,-1.0473
en,Q540333,Dorking,2,51.2325,-0.33055555555555555
en,Q275863,Bree,2,51.133333333333,5.5833333333333
en,Q208201,London Borough of Bromley,2,51.404444444444,0.02
en,Q3405926,Deeside,2,53.2,-3.03333
en,Q2703259,Three Bridges,2,51.117102777778,-0.161
en,Q1215942,Minety,2,51.6106,-1.9581
en,Q82334,Filey,2,54.2101,-0.2893
en,Q1477163,Grange-over-Sands,2,54.19,-2.915
en,Q207218,London Borough of Ealing,2,51.513055555556,-0.30888888888889
en,Q1973911,Crowle,2,52.202766666667,-2.1140111111111
en,Q3072862,Firle,2,50.84,0.12
en,Q1003523,Bulaq,2,30.053,31.23
en,Q204956,Dundalk,2,54.004444444444445,-6.400277777777778
en,Q14997907,Snow Hill,2,51.517469,-0.104117
en,Q1014394,Kahnawake,2,45.4167,-73.6833
en,Q142092,La Prairie,2,45.416666666667,-73.5
en,Q54961,Harrow,2,51.5836,-0.3464
en,Q385060,Camberwell,2,51.4736,-0.0912
en,Q913225,Pascagoula,2,30.364694444444446,-88.5586111111111
en,Q22506784,Peboan Lake,2,46.05056,-78.44
en,Q49145,New Haven,2,41.308333333333,-72.925
en,Q12771,canton Vaud,2,46.616666666667,6.55
en,Q3827,Maluku Islands,2,-2,128
en,Q7334512,Rimul,2,63.266388888889,10.256666666667
en,Q11215772,Nidarholm Abbey,2,63.451276,10.38291
en,Q5612455,Gryting,2,58.83333333,9.05
en,Q433737,Altafjord,2,69.99,23.3242
en,Q2254,Telemark,2,59.333333333333,8.5
en,Q25231,Svalbard,2,78.15706,15.86426
en,Q50632,Finnmark,2,70.11907,27.58779
en,Q1874,Odesa,2,46.47747,30.73262
en,Q194164,Krujë,2,41.51083333333333,19.7925
en,Q71113,Zamora Province,2,41.75,-6
en,Q16666,Nanjing,2,32.060833333333335,118.77888888888889
en,Q39231,Mount Fuji,2,35.36055555555556,138.7275
en,Q643243,Big Horn Mountains,2,44.382222222222225,-107.17555555555556
en,Q868480,Inch Kenneth,2,56.441711111111,-6.1631694444444
en,Q152854,Pillars of Hercules,2,36,-5.35
en,Q170295,Ionian Islands,2,37.8,20.7
en,Q3051329,Elkhorn River,2,41.12,-96.311666666667
en,Q32834402,Bayou Plaquemine,2,30.219444444444,-91.318055555556
en,Q1987082,St. Martinville,2,30.125,-91.8306
en,Q3565541,Wallowa River,2,45.72527777777778,-117.78583333333333
en,Q322187,New Sweden,2,39.73712222,-75.53846111
en,Q7053092,Normans Kill,2,42.607222222222,-73.764166666667
en,Q604264,Wyoming Valley,2,41.251,-75.906
en,Q79580,Tuscaloosa,2,33.206666666667,-87.534722222222
en,Q5396867,Escanaba River,2,45.7769,-87.0583
en,Q463165,Sault Ste. Marie,2,46.5333,-84.35
en,Q572801,Mount Washington,2,44.270827777778,-71.303483333333
en,Q813470,Beaver Brook Reservation,2,42.3869,-71.1964
en,Q1886727,Malamocco,2,45.3717,12.3383
en,Q24656401,Bardsey Sound,2,52.766666666667,-4.75
en,Q428829,Caernarfon,2,53.14,-4.27
en,Q914316,Newborough,2,53.164788888889,-4.359
en,Q1475521,Iveragh Peninsula,2,51.896111111111,-10.028888888889
en,Q213358,Tralee,2,52.2675,-9.6962
en,Q59723976,Moyarta,2,52.6257777,-9.6857219
en,Q5568151,Glenarm,2,54.966666666667,-5.9666666666667
en,Q26718237,Barnesmore,2,54.7175,-7.9391666666667
en,Q43332,Pompeii,2,40.750556,14.489722
en,Q652000,Bray,2,53.201388888888886,-6.110833333333334
en,Q6686132,Lough Leane,2,52.041666666667,-9.55
en,Q139473,Sherbrooke,2,45.4,-71.9
en,Q2145,Quebec City,2,46.816111,-71.224167
en,Q1367398,Lake Louise,2,51.41167,-116.22806
en,Q3250852,Dunscaith Castle,2,57.136552,-5.975868
en,Q47690,Babylonia,2,32.5,44.5
en,Q601302,Rivière aux Outardes,2,52.07153888888889,-70.56329722222222
en,Q2914585,The Wrekin,2,52.66843,-2.55153
en,Q23103,Shropshire,2,52.616666666667,-2.7166666666667
en,Q25277,Hispaniola,2,19,-71
en,Q150120,Bloomsbury,2,51.5201,-0.12879972222222222
en,Q991055,Milford Haven,2,51.714180555556,-5.0427388888889
en,Q58337,Banff,2,51.1781,-115.572
en,Q615975,Skagway,2,59.468611111111,-135.30583333333
en,Q49,North America,2,47,-105
en,Q1474180,Battle of Belleau Wood,2,49.07323056,3.29087222
en,Q2686437,Grande-Ramatuelle,2,42.655,-86.201944444444
en,Q2057136,Spring Lake,2,43.076944444444,-86.196944444444
en,Q316111,Elk Lake,2,48.525,-123.396
en,Q984544,Traverse City,2,44.768055555556,-85.622222222222
en,Q4100,Baden-Baden,2,48.761944444444,8.2408333333333
en,Q1454,North Carolina,2,35.5,-80
en,Q485172,Ann Arbor,2,42.28138889,-83.74833333
en,Q13362,Ferrara,2,44.835297,11.619865
en,Q2720533,Fruitport,2,43.131944444444,-86.154722222222
en,Q245062,Philae,2,24.02174,32.88891
en,Q26777,Sierra Nevada,2,37.73,-119.57
en,Q17548116,Banbury Cross,2,52.0601,-1.34033
en,Q1474128,Lachine,2,45.433055555555555,-73.68083333333334
en,Q1678,Saale,2,51.9547,11.9139
en,Q1948,Manitoba,2,55,-97
en,Q15879012,River Maine,2,54.8313,-6.30023
en,Q3138926,Hochelaga,2,45.569,-73.55
en,Q3708556,Onondaga,2,42.978055555556,-76.198333333333
en,Q1062,Lake Ontario,2,43.72888888888889,-78.10638888888889
en,Q291233,Churchill River,2,53.349444444444,-60.1775
en,Q1267413,Georgian Bay,2,45.27,-80.835
en,Q7826399,Toronto Harbour,2,43.6332,-79.3724
en,Q115174208,Embro,2,43.155277777777776,-80.90055555555556
en,Q4115370,Norwich,2,42.983333333333,-80.6
en,Q2257264,Queenston,2,43.165,-79.055833333333
en,Q511964,Petersburg,2,37.21295,-77.400417
en,Q1655294,Aldie,2,38.9756,-77.6414
en,Q1012089,Leesburg,2,39.11566,-77.5636
en,Q5099045,Chillianwala,2,32.65,73.6
en,Q319288,Ethiopian Highlands,2,10,38.166666666667
en,Q110619617,Alsace-Lorraine,2,45.189365187537305,5.719565036040934
en,Q19309185,Scamander,2,39.9262548205,26.2442790636
en,Q1280,Umbria,2,42.983333333333,12.566666666667
en,Q683,Samoa,2,-13.745,-172.2175
en,Q755202,Wethersfield,2,41.71427,-72.65259
en,Q6444341,Kundina,2,20.55,77.45
en,Q4241204,Crisa,2,38.46597222,22.46388889
en,Q5780,Meroë,2,16.935138888889,33.75075
en,Q381038,Sais,2,30.964722222222,30.768333333333
en,Q603841,Bubastis,2,30.572777777778,31.51
en,Q1330952,Lake Moeris,2,29.472222222222,30.614166666667
en,Q154814,Bandar Abbas,2,27.2,56.25
en,Q38684,Bay of Bengal,2,15,88
en,Q5303081,Downderry,2,50.3618,-4.3701
en,Q1021350,Woodbridge,2,52.09388888888889,1.32
en,Q5760,Thebes,2,38.32083333333333,23.317777777777778
en,Q623363,Harfleur,2,49.506666666667,0.19805555555556
en,Q207253,Mantes-la-Jolie,2,48.990555555556,1.7166666666667
en,Q208793,Saint-Omer,2,50.748333333333,2.2608333333333
en,Q460735,West End,2,51.513333333333,-0.12861111111111
en,Q29587214,Leochel-Cushnie,2,57.19007235,-2.782503361
en,Q116814644,Swilken Burn,2,56.344147,-2.806552
en,Q463145,Sca Fell,2,54.448,-3.225
en,Q1929531,Yasin Valley,2,36.367777777777775,73.33777777777777
en,Q917319,Torres Vedras,2,39.083333333333,-9.2666666666667
en,Q1757376,Nombre de Dios,2,9.5828888888889,-79.470305555556
en,Q1217620,Brendon,2,51.219813888889,-3.7636138888889
en,Q1335,Montevideo,2,-34.86666666666667,-56.166666666666664
en,Q4923170,Blackmoor Gate,2,51.1667,-3.93333
en,Q7334157,Wistlandpound Reservoir,2,51.158388888889,-3.9433305555556
en,Q96895774,Challacombe Hill Rocks,2,50.610524,-3.8540895
en,Q212283,Wells,2,51.20944444444444,-2.645
en,Q107231020,Orchardleigh,2,51.258,-2.326
en,Q767049,Black Country,2,52.533333333333,-2.0333333333333
en,Q2203,Arica,2,-18.477777777777778,-70.31805555555556
en,Q1255576,Drake's Island,2,50.355555555556,-4.1536111111111
en,Q202378,Ouessant,2,48.455277777778,-5.0975
en,Q7114777,Ower,2,50.95,-1.54
en,Q1034522,Cape Wrath,2,58.6248,-5.0015
en,Q34600,Kyoto,2,35.01161111111111,135.76811111111112
en,Q806160,Banbury,2,52.061388888889,-1.3391666666667
en,Q2702410,Cape Race,2,46.65873056,-53.07285278
en,Q7355468,Rockland St Mary,2,52.585138888889,1.4117694444444
en,Q514259,Isle of Purbeck,2,50.6376,-2.0579
en,Q328613,Fuji,2,35.16133333333333,138.67627777777778
en,Q1748,Copenhagen,2,55.676111111111,12.568888888889
en,Q1994321,Nyonoksa,2,64.624252777778,39.193019444444
en,Q109535,Zutphen,2,52.14,6.195
en,Q886458,Akeldama,2,31.76841,35.23288
en,Q1234718,Romsey,2,50.989,-1.4966
en,Q3215861,Myall Lakes,2,-32.4575,152.36194444444
en,Q183078,Murray River,2,-35.366666666667,139.36666666667
en,Q21912027,Grabben Gullen,2,-34.54,149.4011111
en,Q1164736,Wollondilly River,2,-33.95,150.433
en,Q328067,Ise,2,34.4875,136.70930555555555
en,Q2454671,Troad,2,39.9266,26.499
en,Q4127,Lake Constance,2,47.65,9.3166666666667
en,Q977613,Yorkshire Dales,2,54.266666666667,-2.0833333333333
en,Q34664,Hiroshima,2,34.38525,132.45530555555555
en,Q11064584,Port of Hiroshima,2,34.352167,132.455119
en,Q1743701,Kishon River,2,32.81444444444445,35.02611111111111
en,Q523194,Chapultepec,2,19.413055555556,-99.197777777778
en,Q578799,Malinche,2,19.23083333,-98.03194444
en,Q6862,Amur River,2,53.3333,121.4814
en,Q81126,Manchuria,2,45,125
en,Q146811,Zanesville,2,39.9461,-82.0122
en,Q61,"Washington, D.C.",2,38.895,-77.036666666667
en,Q2471,Sanaa,2,15.35,44.2
en,Q1207486,Roseville,2,42.497222222222,-82.937222222222
en,Q5764364,Hilsea,2,50.83,-1.07
en,Q215003,Belém Tower,2,38.691388888889,-9.2158333333333
en,Q41573,Bay of Biscay,2,45.5,-4.4
en,Q23106,Leicestershire,2,52.716666666667,-1.1833333333333
en,Q14318,Vitoria-Gasteiz,2,42.846666666667,-2.6730555555556
en,Q211233,Esquiline Hill,2,41.895555555556,12.496666666667
en,Q3503,sigma,2,-6.075,12.45
en,Q1867776,Lodore Falls,2,54.5576,-3.1378
en,Q10965,Ebro,2,40.728527124206,0.86929321289062
en,Q1018048,Covadonga,2,43.31210679,-5.05887946
en,Q14750,Adaja river,2,41.5333,-4.8633
en,Q143665,Frise,2,49.941388888889,2.8183333333333
en,Q1010499,Lough Gill,2,54.2542,-8.38362
en,Q5037623,Caragh Lake,2,52.05,-9.86666667
en,Q26717682,Monaree,2,52.132777777778,-10.337222222222
en,Q1259641,St. MacDara's Island,2,53.30527778,-9.91944444
en,Q522012,Monasterevin,2,53.138842,-7.062578
en,Q3776554,St Fillans,2,56.3917,-4.11667
en,Q16902243,Uamh Mhòr,2,56.2763,-4.11876
en,Q1801121,Lake of Menteith,2,56.176666666667,-4.2941666666667
en,Q812915,Bealach na Bà,2,57.432777777778,-5.7525
en,Q1637976,River Teith,2,56.142349,-3.982105
en,Q1206965,River Devon,2,56.121413,-3.852725
en,Q505950,Holyrood Palace,2,55.9527,-3.17229
en,Q3643567,Braid Hills,2,55.912,-3.197
en,Q704864,Tamworth,2,52.633,-1.695
en,Q2333774,Lutterworth,2,52.4585,-1.2029
en,Q57803,Tantallon Castle,2,56.056388888889,-2.6505555555556
en,Q768547,River Till,2,55.680219,-2.208011
en,Q744321,Market Bosworth,2,52.6239,-1.4017
en,Q338446,St Mary's Loch,2,55.492256,-3.191433
en,Q68815000,Blackford,2,56.25969444444444,-3.7838055555555554
en,Q321621,Latin Quarter,2,48.85,2.3425000000000002
en,Q45240,Monte Carlo,2,43.738942,7.425237
en,Q891,Nizhny Novgorod,2,56.326944444444,44.0075
en,Q154748,Verdun,2,49.159722222222,5.3827777777778
en,Q747568,Dunvegan,2,57.44,-6.58
en,Q317231,Bennett Lake,2,59.925,-134.9388888888889
en,Q489920,Ovillers-la-Boisselle,2,50.031388888889,2.6977777777778
en,Q272463,Lake Athabasca,2,59.266666666667,-109.45
en,Q2544996,Lac la Biche,2,54.866666666667,-112.08333333333
en,Q4863367,Barren Grounds,2,65,-106
en,Q5525,Great Bear Lake,2,66,-121
en,Q60067,Kuskokwim River,2,60.083055555556,-162.33388888889
en,Q1131514,Coppermine River,2,67.816666666667,-115.08333333333
en,Q118388,Death Valley,2,36.45693888888889,-116.86528055555556
en,Q7577689,Spion Kop,2,-28.65,29.51638889
en,Q180921,Omdurman,2,15.683517,32.462887
en,Q35367,Sea of Marmara,2,40.75,28
en,Q124046,Wapping,2,51.5073,-0.061
en,Q205099,Killowen,2,54.0667,-6.18333
en,Q7230026,Porcupine Hills,2,52.5611,-101.372
en,Q1741450,Kiltimagh,2,53.85,-9
en,Q1970268,Papara,2,-17.771666666667,-149.48277777778
en,Q20190322,Allermuir Hill,2,55.88252778,-3.23719444
en,Q20190374,Caerketton Hill,2,55.88263889,-3.22366667
en,Q47633,Lenno,2,45.966666666667,9.2
en,Q16924341,Obermais,2,46.668909,11.1739
en,Q1465741,Roteck,2,46.723611111111,10.984166666667
en,Q6252,Monza,2,45.58361111111111,9.27361111111111
en,Q91413,San Gimignano,2,43.467719,11.043221
en,Q3553503,Val di Elsa,2,43.46666667,11.15
en,Q2289171,Saxton,2,40.21536,-78.24446
en,Q19861,Verulamium,2,51.75,-0.3539
en,Q377937,Phoenix Park,2,53.355789,-6.329792
en,Q124129,Clerkenwell,2,51.526,-0.103475
en,Q48292,Arles,2,43.676944444444,4.6286111111111
en,Q83167,Sulz am Neckar,2,48.362777777778,8.6316666666667
en,Q1127771,Mount Ida,2,39.70442,26.82916
en,Q7206522,Pocono Creek,2,40.9812,-75.197
en,Q903306,Brazos River,2,33.2687074,-100.0103759
en,Q3306166,McCloud,2,41.25444,-122.13611
en,Q132811,Gulf of California,2,28,-112
en,Q170427,Balkan Mountains,2,42.78421,24.97626
en,Q3319279,Moisie,2,50.191388888889,-66.094444444444
en,Q211638,Värmland,2,59.75,13.25
en,Q2100974,Dovrefjell,2,62.1,9.41666667
en,Q34647,Johannesburg,2,-26.204361111111,28.041638888889
en,Q2277,Roman Empire,2,41.9,12.5
en,Q2006754,Siyancuma Local Municipality,2,-28.98365,23.36814
en,Q2720280,L'Isle-aux-Coudres,2,47.4,-70.3833
en,Q1540491,Gowanus Canal,2,40.6726,-73.99792
en,Q1544388,Wasatch Range,2,39.821388888889,-111.75972222222
en,Q2061230,Pee Dee River,2,35.3806969,-80.0581082
en,Q833,Malaysia,2,3.7805111,102.31436166666667
en,Q35942,Polynesia,2,-16.852961,148.40522
en,Q790,Haiti,2,19,-72.8
en,Q46841,Lena River,2,72.4119,126.6847
en,Q1920378,Mendocino,2,39.308055555556,-123.79611111111
en,Q1307352,Kabara,2,-18.95,-178.95
en,Q6966914,Nashua River,2,42.766388888889,-71.446944444444
en,Q49184,Pittsfield,2,42.45,-73.25
en,Q54132,Haverhill,2,42.783333333333,-71.083333333333
en,Q8359,Odenwald,2,49.583993,9.021749
en,Q1374,Matterhorn,2,45.97638888888889,7.658611111111111
en,Q4736866,Alton Bay,2,43.47,-71.234166666667
en,Q34903434,Sandwich Dome,2,43.90063,-71.49813
en,Q6726033,Mad River,2,43.3873,-71.0673
en,Q3777080,River Awbeg,2,52.22521122420313,-8.62337679579258
en,Q1378786,Great Neck,2,40.787222222222,-73.727222222222
en,Q6395498,Kettle Cove,2,49.60055556,-54.71833333
en,Q1780007,Aquidneck Island,2,41.555555555556,-71.264722222222
en,Q6864692,Mingan Archipelago,2,50.209166666667,-63.589444444444
en,Q1348763,Magdalen Islands,2,47.448333333333,-61.752222222222
en,Q2905888,Blanc-Sablon,2,51.4133875,-57.2018045
en,Q1035422,Caraquet,2,47.785277777778,-64.959166666667
en,Q4747312,Ammonoosuc River,2,44.1553,-72.0378
en,Q4475340,Umbagog Lake,2,44.75,-71.05
en,Q5165565,Contoocook River,2,43.2865,-71.5898
